id,name,address,postal,lat,lng,phone,email,hours,url,n_catchment_postcodes
E3B8791190E0464080342BED353B1E0B,HNF Wellness Club@Buangkok,"999 Buangkok Crescent, Singapore 530999",530999,1.3847068,103.8810043,68545059,aac.buangkok@hnf.org.sg,Mon - Fri: 8.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.hnf.org.sg/services/hnf-wellnesscentres/,495
1B4A8352D996462E96F97595EF7F0B23,HNF Wellness Club@Hougang 912,"912 Hougang Street 91, 01-42, Singapore 530912",530912,1.378590127,103.8838757,96178074,enquiry@hnf.org.sg,Mon - Fri: 8.00am - 5.30pm; Weekends &amp; public holidays: closed,https://hnf.org.sg/,92
90209583CBD44FACA0C0DB5317BFB71E,HNF-PCF Sparkle Care AAC @ Tampines Blk 813,"813 Tampines Street 81, 01-548, Singapore 520813",520813,1.34705586631311,103.936696537272,62444600,https://www.pcf.org.sg/,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,pcfhq@pcf.org.sg,92
47E81F912A7D4458A1264DFA249686CB,HNF-PCF Sparkle Care AAC @ Tampines Blk 922,"922 Tampines Street 91, 01-217, Singapore 520922",520922,1.348625565,103.9410244,68545555,enquiry@hnf.org.sg,Mon - Fri: 8.00am - 5.30pm; Weekends &amp; public holidays: closed,https://hnf.org.sg/,128
378D4BFFA3A84837AB4FF1431ED7524C,House of Joy Mountbatten,"12 Pine Close, #01-85, Singapore 391012",391012,1.3085617,103.8822746,63488019,info@chcsa.org.sg,Mon - Fri: 9.00am - 5.00pm; Sat: 9.30am - 12.30pm (See notes); Sun &amp; public holidays: closed,https://www.chcsa.org.sg/house-of-joy,58
BD7958274B474927AF8C58C4078D7D31,House of Joy Tampines GreenWeave,"610 Tampines North Drive 1, #01-01, Singapore 520610",520610,1.3645511,103.9370099,88312721,info@chcsa.org.sg,Mon - Fri: 9am - 5pm; Sat: 9.30am - 12.30pm (See notes); Sun &amp; public holidays: closed,https://www.chcsa.org.sg/house-of-joy,263
C5FD99C34A9B4963B50C88151D25B2C3,Hua Mei AAC (Care) @ ComSA Whampoa,"300 Whampoa Drive, Whampoa Community Centre, #03-01, Singapore 327737",327737,1.3245724,103.8571663,90486321,AAC_ComSA@tsaofoundation.org,Mon - Fri: 9.00am - 6.00pm; Sat: 9.00am - 1.00pm; Sun &amp; public holidays: closed,https://tsaofoundation.org/towards-successful-ageing/comsa/about-comsa,200
01B45A87DD6E40358680B4E286999573,Jalan Besar Active Ageing Centre,"811 French Road, #01-112, Singapore 200811",200811,1.307738,103.8612848,62941160,enquiry@jbaac.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,,302
F3E28E061A534FC59D6E3C6A6198AC41,Jia Ying Active Ageing Centre,"19 Hougang Ave 3, #01-187, Singapore 530019",530019,1.3638533,103.891768,62815025,enquiries@jiaying.org,Mon - Fri: 8.30am - 6.00pm; Weekends and public holidays: closed,https://www.jiaying.org.sg,411
5C4948D41F7A4CF5809AC67EDECB1E17,Kampung Senang AAC @ 840 Tampines,840 Tampines Street 82 #01-111 Singapore 520840,520840,1.3510826,103.9356533,67852568,ksaac@kampungsenang.org,"Monday to Friday, 9:00AM - 5:00PM",https://www.kampungsenang.org/,78
F99A3B82E14F45A2980CAE86A9C00CA3,Kwong Wai Shiu Care @ MacPherson,"82 Circuit Road, #01-02, Singapore 370082",370082,1.3240853,103.8901799,64221335,kwsc_macpherson@kwsh.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.kwsh.org.sg/service/kwscare/,46
5875659769CF4F3C974C4A3F05A138E1,Kwong Wai Shiu Care @ McNair,"113 Mcnair Road, #01-01, Singapore 321113",321113,1.3210426,103.8595444,64221311,kwsc_mcnair@kwsh.org.sg,Mon - Fri: 7.00am - 7.00pm; Weekends &amp; public holidays: closed,https://www.kwsh.org.sg/service/kwscare/,136
F45FCC81379C43C9808F85C27EB86436,Kwong Wai Shiu Care @ Potong Pasir,"51 Potong Pasir Avenue 1, Kwong Wai Shiu Hospital @ Potong Pasir, Singapore 358400",358400,1.3350292,103.863808,68560063,Jeremy_Lim@kwsh.org.sg,Mon - Fri: 7.00am - 7.00pm; Weekends &amp; public holidays: closed,https://www.kwsh.org.sg/service/kwscare/,132
C1F7E86723E24027ABCA39F3CE2DE88B,Kwong Wai Shiu Care @ St George,"25 St. George's Lane, #01-01, Singapore 320025",320025,1.3223048,103.8620807,64221333,kwsc_stgeorge@kwsh.org.sg,Mon - Fri: 7.00am - 7.00pm; Weekends &amp; public holidays: closed,https://www.kwsh.org.sg/service/kwscare/,443
24C873F60A9D4EB9B9CFC0194C9CE34E,Lentor Health AAC(Care)@TLR,"51 Lentor Avenue, Singapore 786876",786876,1.3915959,103.8372573,92769318,aaclentor@lentorhealth.com,Mon - Fri: 9.00am - 6.00pm; Sat: 9.00am - 1.00pm; Sun &amp; public holidays: closed,https://lentorhealth.com,3704
EA3B0A54872A4CC6BD73D77E2C709E1B,Lions Befrienders AAC @Ang Mo Kio 318,"318 Ang Mo Kio Avenue 1, #01-1453, Singapore 560318",560318,1.365594,103.847536,66814900,LB_AMK318_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,57
BF5FFA39587A4F23B2AE3F7B105C8556,Lions Befrienders AAC @Bendemeer 32,"32 Bendemeer Road, #01-799, Singapore 330032",330032,1.3200403,103.8635113,66814904,LB_BDR32_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,64
2C15E5B3EE654A1FA8A4054AE258B9CF,Lions Befrienders AAC @Clementi 344,"344 Clementi Avenue 5, #01-132, Singapore 120344",120344,1.3180754,103.7690618,66814976,LB_CLM344_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,36
FD469060C0A642DD86EFDE5C0AF506B7,Lions Befrienders AAC @Clementi 367/366,"366 Clementi Avenue 2, #01-527, Singapore 120366",120366,1.3125655,103.7716929,66814025,LB_CLM366_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends and public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,34
6713ECC97D6344A7A0C87C890B911215,Lions Befrienders AAC @Clementi 367/366 - Branch,"367 Clementi Ave 2, #01-525, Singapore 120367",120367,1.3129661,103.7716744,66814025,lb_clm366_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends and public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,0
10AD2A92EBF243E59B9039F2E2F8B85B,Lions Befrienders AAC @Clementi 420,"420A Clementi Avenue 1, #02-03, Singapore 121420",121420,1.309774785,103.7684041,66814908,lb_clm420_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,93
15C0F01F6A14465C9C2AD5B5B13FABD5,Lions Befrienders AAC @Ghim Moh 18,"18 Ghim Moh Road, #01-115, Singapore 270018",270018,1.3102163,103.7870789,66814912,LB_GHM018_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends and public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,190
FBA6BEE47B984717A2387E5B9189FE4B,Lions Befrienders AAC @Mei Ling 150,"150 Mei Ling Street, #01-53, Singapore 141150",141150,1.2950299,103.8036898,66814916,Lb_MEL150_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends and public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,177
9D22AF8850A64A139CC14B4FB1F8A855,Lions Befrienders AAC @Tampines 434,"434 Tampines Street 43, #01-77, Singapore 520434",520434,1.3592525,103.9516132,66814928,LB_TPN434_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,142
2ACAEC47CDC448A38453DC6A2D781415,Lions Befrienders AAC @Tampines 494E,"494E Tampines Street 43, #01-544, Singapore 525494",525494,1.3643858,103.9534516,66814940,lb_tpnsac494e_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,58
509246CD54624B3191641349063D772E,Lions Befrienders AAC @Tampines 499C,"499C Tampines Avenue 9, #01-256, Singapore 523499",523499,1.359794,103.9561511,66814924,lb_tpn499C_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.lionsbefrienders.org.sg/activeageingcentre/,73
A48B275865C347C0A189D1A6FEED23C8,Lions Befrienders Living Hub@170,"170 Stirling Road, #01-1121, Singapore 140170",140170,1.291650209,103.8047654,66814916,LB_LH170_grp@lb.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends and public holidays: closed,https://www.lionsbefrienders.org.sg/,0
E709F494EDC34F2B925F8DA6403DEAE3,Loving Heart Active Ageing Centre (229 Jurong East),"229 Jurong East Street 21, 01-701, Singapore 600229",600229,1.3417173,103.7383527,68974766,aac229@lovingheart.org.sg,Mon - Fri: 9.00am - 5.30pm; Sat:(See notes); Sun &amp; public holidays: closed,https://www.lovingheart.org.sg/,47
5AA6C6F8BF8443E2A5B6B5420C158FD7,Loving Heart Active Ageing Centre (318A Jurong East),"318A Jurong East Avenue 1, #02-308, Singapore 601318",601318,1.3476768,103.7311621,68972646,aac@lovingheart.org.sg,Mon - Fri: 9.00am - 5.30pm; Weekends &amp; public holidays: closed,https://lovingheart.org.sg/,94
BB011E66F6BB4CEABFC54BDF3922CCAA,Loving Heart Multi-Service Centre,"210 Jurong East Street 21, #01-389, Singapore 600210",600210,1.3388346,103.7387311,68974766,aac@lovingheart.org.sg,Mon - Fri: 9.00am - 5.30pm; Weekends &amp; public holidays: closed,https://www.lovingheart.org.sg,81
AF32FB0ED2E34C808DD3A90E6A09C454,MWS Active Ageing Centre - Fernvale Rivergrove,"473A Fernvale Street, #01-17, Singapore 791473",791473,1.3979029,103.8812821,64817395,mwsaacfvr@mws.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,177
43B6C0058AC144198E21AB1AE8A52DEA,MWS Active Ageing Centre - Golden Lily@Pasir Ris,"212A Pasir Ris Street 21, #01-616, Singapore 511212",511212,1.3681271,103.9601322,84995017,MWSaacgl@mws.sg,Mon - Fri: 8.30am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,181
9574EF47E1F24A9D97D3C1ABD2369371,MWS Active Ageing Centre - GreenTops@Sims Place,"63 Sims Place, #01-227, Singapore 380063",380063,1.3166061,103.8796449,67471786,mwsaacgt@mws.sg,Mon - Fri: 8.30am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,879
9E9839F7108D4FE9B297EA9C64E71E98,MWS Active Ageing Centre - Kebun Baru,"180 Ang Mo Kio Avenue 5, #01-2980, Singapore 560180",560180,1.376465,103.838001,62384136,MWSaackb@mws.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,66
A9E8C92F692A4F3DB01A8503B755CFB9,MWS Active Ageing Centre - Teck Ghee Vista,"307D Ang Mo Kio Avenue 1, #01-01, Singapore 564307",564307,1.3653666,103.8456269,66840341,MWSaactgv@mws.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,22
AA1A608730E14D07BD036C83746FBEB8,MWS Charis ACE Active Ageing Centre - Geylang East,"125 Geylang East Avenue 1, #01-05, Singapore 381125",381125,1.3178028,103.8864311,68420497,MWScaceaac@mws.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,96
3539C2A3B8B4435E962AB333AB9C6444,MWS Wesley Active Ageing Centre - Jalan Berseh,"25 Jalan Berseh, #01-142, Singapore 200025",200025,1.306385,103.857933,62980195,MWSwaac@mws.sg,Mon - Fri: 9.00am - 5.00pm; Weekends &amp; public holidays: closed,https://www.mws.sg,1884
CE42A773387B49DAAAB5BC2FE8C13B03,Moral Active Ageing Centre @ Kaki Bukit,"544 Bedok North Street 3, #01-1340, Singapore 460544",460544,1.3305842,103.924142,64486247,enquiries.sac@chkmps.org.sg,Mon - Fri: 8.30am - 5.30pm; Sat: Closed,https://www.chkmps.org.sg/active-ageing-centres/,40
73BF954B5F8647E3ABA7EDBA2EB75D19,Moral Active Ageing Centre @ Redhill,"89 Redhill Close, #01-448, Singapore 150089",150089,1.285458,103.8187971,64765873,enquiries.sac@chkmps.org.sg,Mon - Fri: 8.30am - 5.30pm; Sat: Closed,https://www.chkmps.org.sg/active-ageing-centres/,65
99456A164ED2411D92AF03472480340D,Muhammadiyah Active Ageing Centre,"701B Yishun Avenue 5, Golden Palms, #02-612, Singapore 762701",762701,1.4298381,103.8274338,62590968,maac@muhammadiyah.org.sg,Mon - Fri: 8.30am - 5.30pm; Weekends &amp; public holidays: closed,https://mhcc.muhammadiyah.org.sg/senior-activity-centre-yishun/,331
97BD1E232E854C87940CCC89343CEC78,NTUC Health Active Ageing Centre (Boon Lay),"179 Boon Lay Drive, 01-448, Singapore 640179",640179,1.3470925,103.7090513,65604368,aac.bl@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,109
2206D086EEDD405AAE43ABE489C98B9C,NTUC Health Active Ageing Centre (Boon Lay) - Branch,"179 Boon Lay Drive, 01-448, Singapore 640179",640179,1.3470925,103.7090513,65604368,aac.bl@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/services/active-ageing-programmes,0
F1DC2A915F404CE7B4C21F6EB024B2F8,NTUC Health Active Ageing Centre (Bukit Merah View),"117 Bukit Merah View, #01-205, Singapore 151117",151117,1.2842933,103.8219204,62504069,aac.bmv@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,19
D7E0BBE0B6894FDFA94457C314918550,NTUC Health Active Ageing Centre (Bukit Merah),"117 Jalan Bukit Merah, #01-1683, Singapore 160117",160117,1.2818321,103.8265636,62732969,aac.bm@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,47
EA1C14AC6FC744859E38727C271886B4,NTUC Health Active Ageing Centre (Bukit Panjang),"2 Bukit Panjang Ring Road, 02-06, Singapore 679947",679947,1.3774574,103.7724947,80312839,aac.bp@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,90
43D428C50A8E45CA9CC412F4C80E745A,NTUC Health Active Ageing Centre (Care) (Bedok North),"429 Bedok North Road, 01-01, Singapore 460429",460429,1.3313,103.93251,94884573,aacc.hb@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/services/active-ageing-programmes,52
C3400DA6AEED4BEF80DB2B3680AFD390,NTUC Health Active Ageing Centre (Care) (Bukit Batok West),"439 Bukit Batok West Avenue 8, 02-01, Singapore 650439",650439,1.3566747,103.7400448,69705829,aacc.bbw@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,133
BC12575DEEA74E138D71C43874DFF9B1,NTUC Health Active Ageing Centre (Care) (Bukit Merah Silat),"141 Jalan Bukit Merah, #01-1172, Singapore 160141",160141,1.2771799,103.8288805,82922677,aacc.bms@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: For events only; Closed on Sun &amp; Public Holiday,https://ntuchealth.sg/active-ageing/locations,887
F2B29949E40F4F2DB3EF0F10F774448F,NTUC Health Active Ageing Centre (Care) (Bukit Merah Silat) - Branch,"145 Jalan Bukit Merah, #01-1094, Singapore 160145",160145,1.2774019,103.8304646,82922677,aacc.bms@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,0
9FC48D64EF164B12BAC246512CB952BE,NTUC Health Active Ageing Centre (Care) (Jurong Central Plaza),"493 Jurong West Street 41, #02-01, Singapore 640493",640493,1.349055,103.7249125,62563671,aacc.jcp@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,71
21E8FFCDFD854DBEA69EEE03C5D7F0D3,NTUC Health Active Ageing Centre (Care) (Kampung Admiralty),"676 Woodlands Drive 71, #06-01, Singapore 730676",730676,1.4397967,103.8006098,68708500,aacc.ka@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,105
B4AAB730B4EB4351AB5A62A13740758D,NTUC Health Active Ageing Centre (Care) (Marsiling Park),"152 Woodlands Street 13, #01-777, Singapore 730152",730152,1.437081295,103.7761042,82922504,aacc.ma@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations/active-ageing-centre-care-marsiling-park,73
F904A2BAEACA4D93AEF79A0A7A6BA303,NTUC Health Active Ageing Centre (Care) (Pasir Ris Central),"112 Pasir Ris Street 11, #01-657, Singapore 510112",510112,1.367717,103.955746,82922681,aacc.prc@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,97
5FC67F7D164848ECBB5A5C75DCD7CD2A,NTUC Health Active Ageing Centre (Care) (Tampines),"1 Tampines Street 22, 01-01, Singapore 529367",529367,1.3497386,103.9515371,94572665,aacc.ta@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,35
506F043601A642A4808FC5ACB6314B6F,NTUC Health Active Ageing Centre (Care) (Wisma Geylang Serai),"1 Engku Aman Turn, Wisma Geylang Serai, 03-04, Singapore 408528",408528,1.3165416,103.8963147,94884575,aacc.wgs@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,1881
6E4B719201734BF798CD885CFE69E90E,NTUC Health Active Ageing Centre (Gek Poh),"751 Jurong West St 73, #01-177, Singapore 640751",640751,1.3476012,103.6992239,80315061,aac.gp@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,704
8C86FCF5CFBC4F3A8B10FE7DA719C610,NTUC Health Active Ageing Centre (Kampung Kembangan),"102 Lengkong Tiga, 01-389, Singapore 410102",410102,1.3255463,103.9106526,67156758,aac.kk@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,1925
1B039F902CAB48FA94760CC8316A0C97,NTUC Health Active Ageing Centre (Lengkok Bahru),"57 Lengkok Bahru, 01-491, Singapore 151057",151057,1.2882643,103.8141634,64733387,aac.lb@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Closed on Sun &amp; Public Holiday,https://ntuchealth.sg/active-ageing/locations,30
C6F54E3316954B3FAA4D7CFD981C2582,NTUC Health Active Ageing Centre (Lengkok Bahru) - Branch,"59 Lengkok Bahru, 01-539, Singapore 150059",150059,1.2888505,103.8143356,64733387,aac.lb@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Closed on Sun &amp; Public Holiday,https://ntuchealth.sg/active-ageing/locations,0
4739C4D5C9E84ACC86211F9F15646A56,NTUC Health Active Ageing Centre (Marsiling),"180A Marsiling Road, #01-2208, Singapore 731180",731180,1.439004,103.7781439,62503634,aac.ma@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,103
E762D4849B6241FE9F65BD2A0961F480,NTUC Health Active Ageing Centre (Mt. Faber),"76 Telok Blangah Drive, #01-252, Singapore 100076",100076,1.2743988,103.8088108,65904370,aac.mf@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,23
EA28F99CBF3541699AC7397D34BCA9FC,NTUC Health Active Ageing Centre (Nanyang),"817 Jurong West Street 81, 01-30, Singapore 640817",640817,1.3447324,103.6960264,67156752,aac.ny@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,62
D31E76219FFE414D95C837E8859A6A06,NTUC Health Active Ageing Centre (Pioneer),"662A Jurong West Street 64, 01-328, Singapore 641662",641662,1.3369609,103.7028511,80312431,aac.pi@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,388
D42083B6C56048DCA4152B4C1B3D4F64,NTUC Health Active Ageing Centre (Redhill),"71 Redhill Road, #01-29, Singapore 150071",150071,1.2873405,103.8172391,64738557,aac.rh@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,78
070C10D540744D66A7A8E7637A641E51,NTUC Health Active Ageing Centre (Serangoon Central),"424 Serangoon Central, 01-324, Singapore 550424",550424,1.3481577,103.8755982,67156760,aac.sc@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,1011
8DE003370CAE4F0E95477F67E6FF722C,NTUC Health Active Ageing Centre (Taman Jurong),"118A Corporation Drive, #01-01, Singapore 611118",611118,1.3354024,103.7228609,62616563,aac.tj@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,133
D0CC666D2E6142DCB56D66733683720D,NTUC Health Active Ageing Centre (Telok Blangah),"41 Telok Blangah Rise, #01-373, Singapore 090041",090041,1.2714975,103.8229984,62733297,aac.tb@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,25
7F4E6FA9961A43D98A1F3B55CBA00F26,NTUC Health Active Ageing Centre (Whampoa),"116 Jalan Tenteram, #01-06, Singapore 320116",320116,1.3277547,103.8611462,65904289,aac.wh@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,66
1F23A49E81114820B9EC7AD32EAA7964,NTUC Health Active Ageing Centre (Woodlands East),"691C Woodlands Drive 73, Admiralty Flora, 01-43, Singapore 733691",733691,1.4405874,103.8062444,67156754,aac.we@ntuchealth.sg,Mon - Fri: 9.00am - 6.00pm; Sat: (See notes); Sun &amp; public holidays: closed,https://ntuchealth.sg/active-ageing/locations,86
58F1F94DF27149FC8EB16E896E67A659,Natalie Yang Active Ageing Centre @ Jia Ying,"25 Hougang Ave 3, #01-442, Singapore 530025",530025,1.3658968,103.8916128,62815025,enquiries@jiaying.org,Mon - Fri: 8.30am - 6.00pm; Weekends and public holidays: closed,https://www.jiaying.org.sg,0
46CB324D09B0412193343078520B2F76,New Life Community Services Active Ageing Centre (Care) @Jelapang,"525 Jelapang Road, 01-123, Singapore 670525",670525,1.3867092,103.7650593,81839546,jelapangaac@newlife.org.sg,Mon - Fri: 9am to 5pm; Weekends &amp; public holidays: closed,https://newlife.org.sg/what-we-do/silvercare/,68
30CA45354C394DEAA82C048821778256,Orange Valley Active Ageing Centre (Care) @ Alkaff Crescent,"115C Alkaff Crescent, #03-01, Singapore 343115",343115,1.3370779,103.8726775,64994689,aaccac@orangevalley.sg,Mon - Fri: 9.00am - 6.00pm; Sat: 9.00am - 1.00pm; Sun &amp; public holidays: closed,https://orangevalley.sg/active-ageing-centres/,145
4B8F36CD8A154FE8AB2E3A76AD0E2C96,Orange Valley Active Ageing Centre@ Woodlands Peak,"302A Woodlands Street 31, #01-327, Singapore 731302",731302,1.4317254,103.7752211,63621756,umajrm@orangevalley.sg,Mon - Fri: 9.00am - 6.00pm; Sat: 9.00am - 1.00pm; Sun &amp; public holidays: closed,https://orangevalley.sg,531
BD5C9449F9564F619922DD25D01E0A33,PCF Sparkle Care Active Ageing @ Boon Lay,"631 Jurong West Street 65, 01-260, Singapore 640631",640631,1.3435825,103.7002748,80201989,aac.enquiry@pcf.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.pcf.org.sg/ sparklecare/,102
AD0C5718303B4E23AFF7DDD5D4064763,PCF Sparkle Care Active Ageing Centre (Care) @ Braddell Heights - Branch,"319 Serangoon Avenue 2, #01-348, Singapore 550319",550319,1.354740241,103.8676594,69629783,aac.enquiry@pcf.org.sg,Mon - Fri: 9:00am - 6:00pm; Weekends &amp; public holidays: closed,https://www.pcf.org.sg/sparklecare/,768
DE7A2EB1CBF84B60AE046722DE0A7D18,PCF Sparkle Care Active Ageing Centre (Care) @ Eunos - Branch,"657 Jalan Tenaga, #01-122, Singapore 410657",410657,1.334495,103.907931,93651528,aac.enquiry@pcf.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.pcf.org.sg/sparklecare/,583
F498F3A598E74C25B6A2C7F0993881ED,PCF Sparkle Care Active Ageing Centre (Care) @ Shunfu - Branch,"301 Shunfu Road, #01-25, Singapore 570301",570301,1.350513,103.838511,80203481,aac.enquiry@pcf.org.sg,Mon - Fri: 9.00am - 6.00pm; Weekends &amp; public holidays: closed,https://www.pcf.org.sg/sparklecare/,1258
10DD442769C64FF98F2E6A0DDD5CF9AA,PCF Sparkle Care Active Ageing Centre (Care) @ Yew Tee,"625 Choa Chu Kang Street 62, #01-206, Singapore 680625",680625,1.3986403,103.7460459,80203305,aac.enquiry@pcf.org.sg,Mon - Fri: 9.00am - 6.00pm; Sat: 9.00am - 1.00pm; Sun &amp; public holidays: closed,http://www.pcf.org.sg/,69
BBAC1E855DD34DEA8D665433B928B982,PCS Cedar Tree AAC @ Upper Serangoon 364,"364 Upper Serangoon Road, #01-01, Singapore 530364",530364,1.3706599,103.8967667,67026535,marthaenquiry@pcs.org.sg,"Mon - Fri: 8.30am - 12.00pm, 1.00pm - 6.00pm; Weekends &amp; public holidays: closed",http://pcs.org.sg/services/seniors-services/active-ageing-centres/,208
19BD50CF268A4C0F8319A62EAE8CA4DF,PCS Cedar Tree AAC @Jalan Bukit Merah,"105 Jalan Bukit Merah, Tiong Bahru Orchid, 02-1912, Singapore 160105",160105,1.2805947,103.8246432,62712125,sarahenquiry@pcs.org.sg,"Mon - Fri: 8.30am - 12pm, 1.00pm - 6.00pm; Weekends &amp; public holidays: closed",https://pcs.org.sg/services/seniors-services/active-ageing-centres/,27
